,summary,Hazard,Mitigation,Impacts,Causes,Adaptation,word
dutzend energie+unternehmen,3.199734873123545,-0.004299492858202099,-0.013918135783611283,-0.026269545093607273,0.02261768369758088,0.06318980648391727,dutzend energie+unternehmen
protestieren,3.1401108968937588,-0.005915176345738068,-0.01537230240800102,-0.027531333860799756,0.041427521143337434,0.06393407014347499,protestieren
energie+unternehmen protestier+en,3.1401108968937588,-0.005915176345738068,-0.01537230240800102,-0.027531333860799756,0.041427521143337434,0.06393407014347499,energie+unternehmen protestier+en
protestier+en deshalb,3.1046761562488108,-0.00690520334040526,-0.016262389602959233,-0.02830244367340063,0.05277622548027025,0.06438207886691721,protestier+en deshalb
gemeinsamen,3.050248526040908,-0.008471398803144263,-0.01766899556400443,-0.029519151103539792,0.07046256667441811,0.06507869260219136,gemeinsamen
deshalb gemeinsam+en,3.050248526040908,-0.008471398803144263,-0.01766899556400443,-0.029519151103539792,0.07046256667441811,0.06507869260219136,deshalb gemeinsam+en
Erklärung,3.02526884981489,-0.009209400184083885,-0.018331170752518007,-0.030091138446331114,0.07868567441650634,0.06540190977830405,Erklärung
gemeinsam+en erklärung,3.02526884981489,-0.009209400184083885,-0.018331170752518007,-0.030091138446331114,0.07868567441650634,0.06540190977830405,gemeinsam+en erklärung
namhafte,2.972460832727447,-0.01081116127953477,-0.019766990866722834,-0.03132967553495886,0.09629546496844252,0.06609262958079239,namhafte
dutzend namhaft+e,2.972460832727447,-0.01081116127953477,-0.019766990866722834,-0.03132967553495886,0.09629546496844252,0.06609262958079239,dutzend namhaft+e
namhaft+e energie+unternehmen,2.9578910281837443,-0.011263355322731464,-0.020172001464908048,-0.03167861279755258,0.10120911400640518,0.06628500358987734,namhaft+e energie+unternehmen
energie+unternehmen stark,2.9224679612765945,-0.012381961297514532,-0.021173256617776963,-0.03254044872873876,0.11325718639755417,0.06675602858388907,energie+unternehmen stark
Batteriespeicherprojekte,2.9089986704592485,-0.01281460483604711,-0.021560272248651962,-0.0328732719613104,0.11787671545289628,0.06693637724692392,Batteriespeicherprojekte
stark batterie+speicher+projekt+e,2.9089986704592485,-0.01281460483604711,-0.021560272248651962,-0.0328732719613104,0.11787671545289628,0.06693637724692392,stark batterie+speicher+projekt+e
gesetzt,3.876045350679978,0.010527130340458442,-0.00047791704398268356,-0.014485499822607063,-0.16912975641996159,0.05549236400654402,gesetzt
batterie+speicher+projekt+e ge+setz+t,2.8781255645416297,-0.013821897034543068,-0.022460816704237857,-0.03364706683075248,0.12854640131132467,0.06735238319666918,batterie+speicher+projekt+e ge+setz+t
ge+setz+t befürcht+en,2.8612789672751604,-0.01438093015372594,-0.02296029654834251,-0.03407585588041595,0.13441692169548228,0.06758094568947033,ge+setz+t befürcht+en
drohende,2.8496247606945655,-0.01477162140478855,-0.023309237188299928,-0.03437524686385017,0.1384983152238913,0.06773971286631786,drohende
befürcht+en droh+end+e,2.8496247606945655,-0.01477162140478855,-0.023309237188299928,-0.03437524686385017,0.1384983152238913,0.06773971286631786,befürcht+en droh+end+e
Fehlinvestitionen,2.840493497615161,-0.015080029363772389,-0.023584611933827097,-0.034611423050140463,0.14170783407861984,0.06786448427125312,Fehlinvestitionen
droh+end+e fehlinvestition+en,2.840493497615161,-0.015080029363772389,-0.023584611933827097,-0.034611423050140463,0.14170783407861984,0.06786448427125312,droh+end+e fehlinvestition+en
Milliardenhöhe,2.8204712024662753,-0.01576344673571158,-0.02419459215631384,-0.03513427644677677,0.14878167385726374,0.06813923388809481,Milliardenhöhe
fehlinvestition+en milliarde+n+höhe,2.8204712024662753,-0.01576344673571158,-0.02419459215631384,-0.03513427644677677,0.14878167385726374,0.06813923388809481,fehlinvestition+en milliarde+n+höhe
geschädigtes,2.800373090558607,-0.01645953311686737,-0.024815545485179204,-0.03566611468861823,0.15593298298925184,0.0684166420985483,geschädigtes
milliarde+n+höhe ge+schädig+t+es,2.800373090558607,-0.01645953311686737,-0.024815545485179204,-0.03566611468861823,0.15593298298925184,0.0684166420985483,milliarde+n+höhe ge+schädig+t+es
ge+schädig+t+es vertrau+en,2.789761317752772,-0.016831217947088896,-0.025146974312900805,-0.0359498058674065,0.15972959494076194,0.06856377332242136,ge+schädig+t+es vertrau+en
Inves…,2.7766147925739353,-0.017295730069751797,-0.02556104235006294,-0.03630406440754029,0.1644531527320542,0.06874668643127847,Inves…
vertrau+en inves…,2.7766147925739353,-0.017295730069751797,-0.02556104235006294,-0.03630406440754029,0.1644531527320542,0.06874668643127847,vertrau+en inves…
+5821,2.7706937383995074,-0.017506420266234328,-0.025748803420884234,-0.03646464291312513,0.16658790200369245,0.06882930033915104,+5821
inves… +5821,2.7706937383995074,-0.017506420266234328,-0.025748803420884234,-0.03646464291312513,0.16658790200369245,0.06882930033915104,inves… +5821
+5821 chars,2.7663579467186823,-0.017661289445112475,-0.025886798919294747,-0.03658263602116266,0.1681540035369935,0.06888988746787802,+5821 chars
Nuclear,2.8123935994910925,-0.016041983114181486,-0.024443104747751618,-0.03534717503297955,0.1516497023990795,0.06825053075736792,Nuclear
fukushima nuclear,2.8123935994910925,-0.016041983114181486,-0.024443104747751618,-0.03534717503297955,0.1516497023990795,0.06825053075736792,fukushima nuclear
Nightmare,2.819559503112526,-0.015794802510586604,-0.024222570750996632,-0.035158248862397254,0.1491049697431491,0.06815178256205963,Nightmare
nuclear nightmare,2.819559503112526,-0.015794802510586604,-0.024222570750996632,-0.035158248862397254,0.1491049697431491,0.06815178256205963,nuclear nightmare
Neue,4.955547372504682,0.025862303963270928,0.013621139891208809,-0.0018707870414157233,-0.4148219924782024,0.04539969480802798,Neue
nightmare neu+e,2.8307446400594056,-0.015411547312238743,-0.023880547108277653,-0.03486513946759684,0.14514583718185955,0.06799806000462819,nightmare neu+e
Dokumentation,2.835568530963335,-0.015247214889016588,-0.023733862564315866,-0.03473939335538388,0.14344318082534716,0.06793191730792703,Dokumentation
neu+e dokumentation,2.835568530963335,-0.015247214889016588,-0.023733862564315866,-0.03473939335538388,0.14344318082534716,0.06793191730792703,neu+e dokumentation
beleuchtet,2.8496247606945655,-0.01477162140478855,-0.023309237188299928,-0.03437524686385017,0.1384983152238913,0.06773971286631786,beleuchtet
dokumentation beleucht+et,2.8496247606945655,-0.01477162140478855,-0.023309237188299928,-0.03437524686385017,0.1384983152238913,0.06773971286631786,dokumentation beleucht+et
beleucht+et jahr+en,2.8746629185896393,-0.013936252964308263,-0.02256300834396307,-0.03373481800621062,0.12975021625439367,0.06739927141932656,beleucht+et jahr+en
jahr+en passier+t,2.882818645279638,-0.013667353998548723,-0.022322698062052112,-0.033528446912298115,0.1269171261073847,0.06728890789062558,jahr+en passier+t
schrecklichen,2.912966881294767,-0.012686718055783124,-0.0214458866925941,-0.03277492091325469,0.11651352928673082,0.06688317252423673,schrecklichen
passier+t schrecklich+en,2.912966881294767,-0.012686718055783124,-0.0214458866925941,-0.03277492091325469,0.11651352928673082,0.06688317252423673,passier+t schrecklich+en
schrecklich+en folge+n,2.932324970493176,-0.012067920382645037,-0.020892251694309662,-0.03229868635539851,0.10989002426406741,0.06662448393184668,schrecklich+en folge+n
Atom-Katastrophe,2.948589604796488,-0.01155442308230735,-0.02043262029908114,-0.0319030509114098,0.10435868196547818,0.06640822937616665,Atom-Katastrophe
folge+n atom+-+katastrophe,2.948589604796488,-0.01155442308230735,-0.02043262029908114,-0.0319030509114098,0.10435868196547818,0.06640822937616665,folge+n atom+-+katastrophe
atom+-+katastrophe zieh,2.993147954839048,-0.010176820853748395,-0.019198590500443178,-0.030839655274983876,0.08935997664837284,0.06582083235478428,atom+-+katastrophe zieh
auml,3.849387324656837,0.010041327547380472,-0.0009211474828266627,-0.014877741268315472,-0.16222836126143397,0.05577256177502493,auml
auml 2011,3.0333662974243745,-0.008968813370093715,-0.01811534697719758,-0.02990476511925394,0.07601264584353344,0.06529689071510104,auml 2011
2011 ereign+ete,4.652446796774632,0.022260763598701223,0.010290510494019698,-0.00487545404373144,-0.35170763614116873,0.04801126472991078,2011 ereign+ete
ereign+ete japanisch+en,4.463000170328305,0.019767885970774543,0.007992297404347285,-0.006939673808470664,-0.31013558588972334,0.04972511613828054,ereign+ete japanisch+en
Tohoku-Region,4.401064943270991,0.018907375301328338,0.007200314823086398,-0.0076493282944321665,-0.29616090627870856,0.05029998488096528,Tohoku-Region
japanisch+en tohoku-regio+n,4.401064943270991,0.018907375301328338,0.007200314823086398,-0.0076493282944321665,-0.29616090627870856,0.05029998488096528,japanisch+en tohoku-regio+n
tohoku-regio+n auml,3.0173868577077596,-0.009444848357746609,-0.018542343809826983,-0.03027344393769469,0.0812944600097563,0.06550436108354293,tohoku-regio+n auml
rksten,3.228249711720965,-0.003548163849776503,-0.013241242244137712,-0.025681348484236043,0.013745532476177444,0.06283802516655708,rksten
auml rkst+en,3.228249711720965,-0.003548163849776503,-0.013241242244137712,-0.025681348484236043,0.013745532476177444,0.06283802516655708,auml rkst+en
jemals,4.338714661407672,0.01801677004184881,0.006381346072616115,-0.008382259420474606,-0.28189250536007904,0.0508862488726181,jemals
rkst+en jemals,3.2551929412315914,-0.0028504780226862795,-0.0126122915022792,-0.02513432411921106,0.0054340886781549256,0.06250805809960323,rkst+en jemals
aufgezeichneten,4.337428239077796,0.01799813031564958,0.006364213345098808,-0.008397582468845134,-0.2815959629093475,0.05089842575943303,aufgezeichneten
jemals auf+ge+zeichn+et+en,4.337428239077796,0.01799813031564958,0.006364213345098808,-0.008397582468845134,-0.2815959629093475,0.05089842575943303,jemals auf+ge+zeichn+et+en
auf+ge+zeichn+et+en erdbeben,4.3515603723626795,0.018202305494660648,0.006551898388614141,-0.008229700211249023,-0.2848488491492027,0.05076483597212671,auf+ge+zeichn+et+en erdbeben
Bebens,8.309524527258882,0.013781171153123332,0.006553386907107671,0.09629359456758332,-0.9317167523721089,-0.008507265875252195,Bebens
quelle beben+s,4.441541561081407,0.019472408481348676,0.007720274217882868,-0.0071835169021967835,-0.3053158767045199,0.04992345576959378,quelle beben+s
uuml,3.700104835968763,0.007192198841272057,-0.003516587311518996,-0.017169515037219196,-0.12267551537244835,0.05737422522764527,uuml
beben+s uuml,3.700104835968763,0.007192198841272057,-0.003516587311518996,-0.017169515037219196,-0.12267551537244835,0.05737422522764527,beben+s uuml
ste,3.758598382731782,0.008335432073727054,-0.0024759670479852216,-0.016251686176408067,-0.13836047943359187,0.056739942663939086,ste
uuml st+e,3.758598382731782,0.008335432073727054,-0.0024759670479852216,-0.016251686176408067,-0.13836047943359187,0.056739942663939086,uuml st+e
Meeresboden,4.778873542875293,0.02381700552009909,0.011728176504891242,-0.003580413669182101,-0.3785192203227879,0.04690317248225333,Meeresboden
st+e meer+es+boden,3.9667354118301743,0.012131286221046549,0.0009870960087344537,-0.013187198620453366,-0.19225780409074772,0.05455184182486154,st+e meer+es+boden
lag,8.45654076580012,0.0493222903212765,0.03563976826443619,0.018407026247492127,-0.9492545591452538,0.023091382770496178,lag
meer+es+boden lieg,5.010272114182187,0.026467437695403336,0.01418197452980607,-0.0013632891129573333,-0.42580458990789105,0.04494419388991833,meer+es+boden lieg
entstand,5.147327170003195,0.027928286430949655,0.015537349353995747,-0.00013494707511192407,-0.4527919459127192,0.043823703697447494,entstand
lieg entsteh,5.147327170003195,0.027928286430949655,0.015537349353995747,-0.00013494707511192407,-0.4527919459127192,0.043823703697447494,lieg entsteh
Folge,20.61464414442373,0.07130314986347024,0.05683723297329563,0.038653219077351315,-1.8403160661147937,-0.012561212306097231,Folge
entsteh folge,5.277471953985181,0.02924760124426795,0.01676320967925432,0.0009783083823364808,-0.4777615485428242,0.04278558422026581,entsteh folge
folge tsunami-well+e,7.857067079181015,0.046709480926725847,0.03315799157899904,0.0160839864185968,-0.8757277537408381,0.026157944729851567,folge tsunami-well+e
vielen,7.862850142926022,0.046736443105281696,0.033183561987283776,0.01610787132804909,-0.8764635163945703,0.026127222708034723,vielen
tsunami-well+e viel+en,4.573599003644827,0.021247743961641526,0.009355899279126115,-0.00571579287590398,-0.33461478519644455,0.04871658897100121,tsunami-well+e viel+en
Orte…,4.317791670734953,0.017712250475900384,0.0061014859495974235,-0.00863250866145581,-0.27705844630341975,0.05108471045230988,Orte…
viel+en orte…,4.317791670734953,0.017712250475900384,0.0061014859495974235,-0.00863250866145581,-0.27705844630341975,0.05108471045230988,viel+en orte…
11.,9.273238660419668,0.05237840796113257,0.03855257734637539,0.02114610945792086,-1.041447050696375,0.019259647042842405,11.
orte… 11.,4.085174457566788,0.014120006767838528,0.0028064072393276613,-0.011570987840626816,-0.22167879634880805,0.05335214984501876,orte… 11.
11. märz,9.125230616974706,0.051861783677630675,0.03805941737614596,0.02068140264995677,-1.025357534320374,0.019927075236186774,11. märz
tohoku-regio+n stark+sten,3.3499694228825634,-0.0004863174063968143,-0.010478254791936936,-0.02327473006450699,-0.02326558037563644,0.061365627163643924,tohoku-regio+n stark+sten
stark+sten jemals,3.301921268567403,-0.0016677408668056345,-0.011545221425123525,-0.0242051672105155,-0.008818863732497632,0.061941283343673464,stark+sten jemals
beben+s küste,3.084655750227621,-0.007474774300816514,-0.016774133474608106,-0.028745365072794633,0.059245575047871056,0.06463711324353907,beben+s küste
küste meer+es+boden,3.0480859472561894,-0.008534803480454005,-0.017725901403311293,-0.029568326223931008,0.0711718025763972,0.0651065866174708,küste meer+es+boden
entsteh der…,2.9913651827653887,-0.010231134734310572,-0.019247269838658796,-0.030881636336672787,0.08995577185690636,0.06584419336238019,entsteh der…
+1527,2.980897055143764,-0.010551392716425903,-0.019534260634058935,-0.03112908231377669,0.09346135748759912,0.06598160032316835,+1527
der… +1527,2.980897055143764,-0.010551392716425903,-0.019534260634058935,-0.03112908231377669,0.09346135748759912,0.06598160032316835,der… +1527
+1527 chars,2.970803670036658,-0.010862365546271832,-0.019812859717947724,-0.031369203234049715,0.09685312573988053,0.06611447042242327,+1527 chars
Speicherkrise,5.332691923281891,0.02978862096140481,0.017266404426801923,0.0014359142190315016,-0.4881705240327445,0.04235245951812892,Speicherkrise
Smartphone-Markt,5.143932562391046,0.027893012699001667,0.015504597804876048,-0.00016466023446133353,-0.45213223897235716,0.043851113519189834,Smartphone-Markt
speicher+krise smartphone-markt,2.932324970493176,-0.012067920382645037,-0.020892251694309662,-0.03229868635539851,0.10989002426406741,0.06662448393184668,speicher+krise smartphone-markt
massiv,2.9658905665561965,-0.011014517417658892,-0.019949146396875485,-0.03148663482967497,0.09850829085578863,0.06617928324413239,massiv
smartphone-markt massiv,2.9658905665561965,-0.011014517417658892,-0.019949146396875485,-0.03148663482967497,0.09850829085578863,0.06617928324413239,smartphone-markt massiv
massiv prozent,2.987832733387449,-0.010338949401573464,-0.019343893429460163,-0.030964956519399973,0.0911373516736161,0.06589051610283815,massiv prozent
einbrechen,3.002232004588361,-0.009901087436286283,-0.01895142871463649,-0.030626461230880114,0.08632962435631393,0.06570197755554841,einbrechen
prozent ein+brech+en,3.002232004588361,-0.009901087436286283,-0.01895142871463649,-0.030626461230880114,0.08632962435631393,0.06570197755554841,prozent ein+brech+en
ein+brech+en der,3.023278532277153,-0.00926873628342287,-0.018384393015193214,-0.03013708999329607,0.07934378866571158,0.06542775909018676,ein+brech+en der
globalen,4.655092886169373,0.02229417917145967,0.010321356036795582,-0.004847699034811176,-0.3522762266723224,0.04798778712766483,globalen
der global+en,4.655092886169373,0.02229417917145967,0.010321356036795582,-0.004847699034811176,-0.3522762266723224,0.04798778712766483,der global+en
global+en smartphone-markt,4.4523592495487465,0.01962171293966881,0.007857717222562498,-0.007060324964816146,-0.3077484862044959,0.04982335918413644,global+en smartphone-markt
smartphone-markt steh+t,4.433898294213219,0.019366486719207272,0.007622779780232365,-0.007270886667414012,-0.30359353530347205,0.04999431443253059,smartphone-markt steh+t
gigantischer,4.384333968327237,0.018670831739491547,0.006982727419202458,-0.00784414630888041,-0.2923520877290685,0.05045655156492422,gigantischer
steh+t gigantisch+er,4.384333968327237,0.018670831739491547,0.006982727419202458,-0.00784414630888041,-0.2923520877290685,0.05045655156492422,steh+t gigantisch+er
Einbruch,4.339170098823429,0.018023366539730377,0.006387409327280831,-0.00837683651352965,-0.28199747043596074,0.05088193863011434,Einbruch
gigantisch+er einbruch,4.339170098823429,0.018023366539730377,0.006387409327280831,-0.00837683651352965,-0.28199747043596074,0.05088193863011434,gigantisch+er einbruch
Absatzvolumens,4.311749466240439,0.01762377014346452,0.0060201863216864104,-0.008705186313778429,-0.27565809247556267,0.051142186258480875,Absatzvolumens
einbruch absatz+volumen+s,4.311749466240439,0.01762377014346452,0.0060201863216864104,-0.008705186313778429,-0.27565809247556267,0.051142186258480875,einbruch absatz+volumen+s
knapp,6.566651027788546,0.039595559836255,0.02643954010067563,0.009844015123367767,-0.6963183275960129,0.033660512605383115,knapp
absatz+volumen+s knapp,4.2988795455666455,0.017434491953861486,0.00584629292257745,-0.00886060782666316,-0.2726687800246527,0.051264855446036935,absatz+volumen+s knapp
knapp prozent,4.010389230523708,0.012877806267922714,0.0016696200843273404,-0.012581381433334617,-0.20320266365454373,0.0541059637322789,knapp prozent
bevor,4.313294176340662,0.017646413616044757,0.0060409914683812824,-0.008686588447350516,-0.27601628431336694,0.05112748537982735,bevor
prozent bevor,4.313294176340662,0.017646413616044757,0.0060409914683812824,-0.008686588447350516,-0.27601628431336694,0.05112748537982735,prozent bevor
IDC,4.336472477141089,0.017984274689603966,0.006351478133186772,-0.008408972238864682,-0.28137558640935195,0.050907474852148214,IDC
bevor idc,4.336472477141089,0.017984274689603966,0.006351478133186772,-0.008408972238864682,-0.28137558640935195,0.050907474852148214,bevor idc
prognostiziert,4.3478931221747095,0.01814944780252274,0.006503306101768251,-0.008273170100634575,-0.2840057501183266,0.050799463996700586,prognostiziert
idc prognostizier+t,4.3478931221747095,0.01814944780252274,0.006503306101768251,-0.008273170100634575,-0.2840057501183266,0.050799463996700586,idc prognostizier+t
Verantwortlich,5.101470861960182,0.02744795870967042,0.015091471412956208,-0.0005393273658711659,-0.44384326453373035,0.04419542676777141,Verantwortlich
verantwortlich groß,4.578081392210047,0.021306245923192985,0.009409847094339717,-0.0056673197790158706,-0.3355943624390416,0.04867619153673783,verantwortlich groß
Rückgang,4.667532418881722,0.02245077403420011,0.010465920974627601,-0.0047176008650334144,-0.3549449041506083,0.04787758231620131,Rückgang
groß rückgang,4.667532418881722,0.02245077403420011,0.010465920974627601,-0.0047176008650334144,-0.3549449041506083,0.04787758231620131,groß rückgang
Zeiten,6.283281285248405,0.03766803512077222,0.024628657897306633,0.008174090713836766,-0.6522067037548184,0.035505774854549796,Zeiten
rückgang zeit+en,4.916023313370552,0.02541713832384045,0.013208788723700002,-0.0022436356390713253,-0.4068142961161181,0.045731625635171316,rückgang zeit+en
zeit+en speicher+krise,4.665718540214932,0.022427990754836306,0.01044488651998683,-0.004736532198746153,-0.3545562124294543,0.04789363490648614,zeit+en speicher+krise
-ähnlicher,5.615266712236061,0.032396890089741705,0.019696435605130326,0.0036510208898636633,-0.5398034490933729,0.040201146271064775,-ähnlicher
tsunami -ähnlich+er,5.615266712236061,0.032396890089741705,0.019696435605130326,0.0036510208898636633,-0.5398034490933729,0.040201146271064775,tsunami -ähnlich+er
Schock,4.716042989165095,0.023053754568754335,0.011022794790022942,-0.004216180145624831,-0.3652844603106819,0.047450407006243756,Schock
-ähnlich+er schock,4.716042989165095,0.023053754568754335,0.011022794790022942,-0.004216180145624831,-0.3652844603106819,0.047450407006243756,-ähnlich+er schock
schock welle+n,4.230970562474075,0.01641700622158067,0.004912062361073571,-0.009694897477265936,-0.2567457762106173,0.05191772366274406,schock welle+n
welle+n der,3.9152529947167336,0.01122969451859704,0.00016343561453628253,-0.013917475429304138,-0.17919431132736158,0.055083364872691803,welle+n der
Speic…,2.974127888585019,-0.01075971005323604,-0.01972089888035486,-0.03128995314053683,0.09573478859434979,0.06607066859933061,Speic…
zeit+en speic…,2.974127888585019,-0.01075971005323604,-0.01972089888035486,-0.03128995314053683,0.09573478859434979,0.06607066859933061,zeit+en speic…
+2721,2.9610630496978025,-0.01116452057745776,-0.02008349206269947,-0.03160237332349069,0.10013729564931455,0.06624305428699695,+2721
speic… +2721,2.9610630496978025,-0.01116452057745776,-0.02008349206269947,-0.03160237332349069,0.10013729564931455,0.06624305428699695,speic… +2721
+2721 chars,2.9516549855381076,-0.011458291809496752,-0.020346552166973248,-0.031828939790741764,0.10331961283182232,0.0663675833138652,+2721 chars
The,3.4540869104097798,0.001960181985148492,-0.008265292607997238,-0.02134052636650095,-0.0538725037354842,0.060142231371105394,The
the big,3.481153383112124,0.0025720810531411633,-0.0077110619729429866,-0.020855169183501814,-0.061678032881784604,0.05982942789323681,the big
One,3.509986751620782,0.003213503865463486,-0.007129768206155746,-0.020345703828031747,-0.06992662508169702,0.059498520441988834,One
big one,3.509986751620782,0.003213503865463486,-0.007129768206155746,-0.020345703828031747,-0.06992662508169702,0.059498520441988834,big one
Warten,3.548825928378039,0.00406099050072086,-0.006361219725850889,-0.019671477833351495,-0.08093118646345589,0.059056502263743135,Warten
one wart+en,3.548825928378039,0.00406099050072086,-0.006361219725850889,-0.019671477833351495,-0.08093118646345589,0.059056502263743135,one wart+en
wart+en katastrophe,3.6891619642675213,0.006974310121722134,-0.0037147955797995984,-0.017344178413927325,-0.11971368438252288,0.057493867178064206,wart+en katastrophe
Geologen,3.8385229241385037,0.00984141697424597,-0.001103481013184305,-0.015039025248378069,-0.15940199950665285,0.05588725117428293,Geologen
katastrophe geologe+n,3.8385229241385037,0.00984141697424597,-0.001103481013184305,-0.015039025248378069,-0.15940199950665285,0.05588725117428293,katastrophe geologe+n
rechnen,5.381022605019863,-0.09309843152007596,-0.10351045245479971,-0.09202127360526126,0.9663312052451691,-0.07017628376581067,rechnen
geologe+n rechn+en,3.98494317572481,0.012444624556904853,0.0012735143802179662,-0.012933044677857886,-0.19683741467648935,0.05436533611416992,geologe+n rechn+en
rechn+en gewaltig+en,4.453072019736365,0.019631525556794635,0.007866750995439806,-0.007052226966947893,-0.30790856159390423,0.0498167717404549,rechn+en gewaltig+en
gewaltig+en erdbeben,5.025025739791974,0.026628395193077095,0.014331208835041463,-0.0012281713813585369,-0.4287449383567412,0.044822194492416444,gewaltig+en erdbeben
samt,6.102492448417568,0.0363499182069995,0.023392576891419038,0.007037101873975843,-0.6230116479050933,0.03672647864134278,samt
erdbeben samt,6.102492448417568,0.0363499182069995,0.023392576891419038,0.007037101873975843,-0.6230116479050933,0.03672647864134278,erdbeben samt
samt tsunami,7.857067079181015,0.046709480926725847,0.03315799157899904,0.0160839864185968,-0.8757277537408381,0.026157944729851567,samt tsunami
US-Nordwestküste,4.888115077857104,0.025098598726504436,0.012913846730520857,-0.0025101738815666744,-0.40112112660334603,0.04596751758272004,US-Nordwestküste
tsunami us+-+nordwest+küste,4.888115077857104,0.025098598726504436,0.012913846730520857,-0.0025101738815666744,-0.40112112660334603,0.04596751758272004,tsunami us+-+nordwest+küste
Unglück,4.117676413612791,0.006195414050606308,-0.0051181854779044165,0.010180116075028925,-0.22960338906604025,0.0454275571277867,Unglück
der unglück,4.117676413612791,0.006195414050606308,-0.0051181854779044165,0.010180116075028925,-0.22960338906604025,0.0454275571277867,der unglück
viele,8.148076710291031,0.008573580760213593,-0.004974677185066591,0.11154092570695541,-0.9120962750142848,-0.011844227555481321,viele
unglück viel+e,3.9942330763970983,-0.033881155211390415,-0.04480294022342845,0.09725066036099062,-0.19916595200322665,0.012576904384513895,unglück viel+e
Tausend,4.012722197229499,-0.060585008117604616,-0.07137529749380736,0.15426863542464636,-0.20378422525755827,-0.011812365944343584,Tausend
viel+e tausend,4.012722197229499,-0.060585008117604616,-0.07137529749380736,0.15426863542464636,-0.20378422525755827,-0.011812365944343584,viel+e tausend
tausend tot+e,4.26688619064053,-0.14771293766572122,-0.1583445580570021,0.31944131150269794,-0.26519869394334167,-0.09621354389079138,tausend tot+e
fordern,3.966876445272903,-0.08912068918250447,-0.09966131436189513,0.20732333933158922,-0.1922933574919687,-0.036088305204482536,fordern
tot+e forder+n,3.966876445272903,-0.08912068918250447,-0.09966131436189513,0.20732333933158922,-0.1922933574919687,-0.036088305204482536,tot+e forder+n
Nur,7.170634308398926,-0.37138728339817967,-0.18602512411797548,-0.20452716650823888,1.6748498652795556,-0.3492866736611773,Nur
nur wiss,3.606271048055218,-0.03909349407354309,-0.049333165468415416,0.08667917464193886,-0.09698864988440681,0.018861614201390563,nur wiss
niemand,3.5539854642654056,-0.03453859399027718,-0.04470867761450614,0.07318717667392978,-0.08238400183744095,0.024524583367440386,niemand
wiss niemand,3.5539854642654056,-0.03453859399027718,-0.04470867761450614,0.07318717667392978,-0.08238400183744095,0.024524583367440386,wiss niemand
wann,3.476041484063795,-0.02894705466230623,-0.03900001622846482,0.055214226595918826,-0.060208503835708235,0.03195716352587619,wann
niemand wann,3.476041484063795,-0.02894705466230623,-0.03900001622846482,0.055214226595918826,-0.060208503835708235,0.03195716352587619,niemand wann
wann passier+t,3.4187347305916087,-0.025671636271603425,-0.035628218811657335,0.043544604516493626,-0.04358488288449792,0.03672587236277238,wann passier+t
Wenn,6.514804856503311,0.029572318090075163,0.01646078445962383,0.03390665136317338,-0.6883916192520576,0.025100064883594467,Wenn
wenn erde,3.311020552591654,-0.021178603279584617,-0.030930378366100866,0.02476931028711739,-0.011570827990757239,0.04433056498254901,wenn erde
erde beb+t,3.244465683324132,-0.01933873168667194,-0.028948358147611465,0.014964792669082391,0.008734959775309553,0.04828351171984386,erde beb+t
hätte,3.2063336172971284,-0.018564740123075397,-0.028087452803751186,0.009883544018368197,0.020557528856171323,0.05033165944084867,hätte
beb+t hab+e,3.2063336172971284,-0.018564740123075397,-0.028087452803751186,0.009883544018368197,0.020557528856171323,0.05033165944084867,beb+t hab+e
Riese,3.172103738247004,-0.01802888738336548,-0.02747012313049204,0.0056237925604716915,0.03129063031872922,0.05205011653462296,Riese
hab+e riese,3.172103738247004,-0.01802888738336548,-0.02747012313049204,0.0056237925604716915,0.03129063031872922,0.05205011653462296,hab+e riese
riese fundament,3.144082874617799,-0.017695349034809914,-0.027067412332900793,0.0023341896203593394,0.04016340409112962,0.05337891194189459,riese fundament
gerüttelt,3.115573343050462,-0.017447905493620682,-0.0267472646674123,-0.0008420739925891595,0.04927244385506692,0.054663982050734986,gerüttelt
fundament ge+rüttel+t,3.115573343050462,-0.017447905493620682,-0.0267472646674123,-0.0008420739925891595,0.04927244385506692,0.054663982050734986,fundament ge+rüttel+t
ge+rüttel+t wiss,3.086939759960983,-0.017288138937727366,-0.026512075046198052,-0.0038694245462360844,0.058505406696310776,0.05589125568719679,ge+rüttel+t wiss
Tracy,5.205552762657094,0.02373030365421202,0.011313931602252076,0.012547639527215838,-0.46404025690347733,0.03899087794565364,Tracy
wiss tracy,3.0747546548632565,-0.017246079173897564,-0.026437177096754853,-0.00511075022679326,0.06246052688295355,0.05639531092402723,wiss tracy
Wallender,3.060750213392064,-0.01721628469629627,-0.02636908739789224,-0.0065041748870995255,0.06702558423117455,0.056961777208608726,Wallender
tracy wall+end+er,3.060750213392064,-0.01721628469629627,-0.02636908739789224,-0.0065041748870995255,0.06702558423117455,0.056961777208608726,tracy wall+end+er
wall+end+er der,3.036663970703011,-0.017210188582462024,-0.026295724054912813,-0.008820653126495662,0.07492610312219607,0.05790517448932123,wall+end+er der
der uhr,3.0283712942788927,-0.01722098209648359,-0.02628294246433315,-0.00959556798357112,0.07766068956052782,0.05822127451791623,der uhr
tickt,3.0203083102248236,-0.017237677025733984,-0.026276508962968563,-0.010338241682870722,0.08032672226752006,0.0585244815088288,tickt
